"Country";"Issuer";"Currency";"Face value";"Reference";"Link";"Title";"Type";"Year range";"Shape";"Composition";"Weight";"Diameter";"Thickness";"Orientation";"Year";"Gregorian year";"Mintmark";"Comment";"Quantity";"For exchange";"Grade";"Collection";"BRL";"Private comment";"Public comment"
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1964;1964;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1966;1966;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1967;1967;;;1;FALSO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1967;1967;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1969;1969;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1969;1969;;;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1969;1969;"D";;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1970;1970;;;2;VERDADEIRO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1970;1970;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1971;1971;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1974;1974;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1975;1975;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1975;1975;;;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1975;1975;"D";;1;VERDADEIRO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1976;1976;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1977;1977;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1977;1977;;;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1977;1977;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1978;1978;;;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1978;1978;"D";;2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1979;1979;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1979;1979;;;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1979;1979;"D";;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1980;1980;;;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1981;1981;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1981;1981;;;2;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1981;1981;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1981;1981;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1982;1982;;"Large date; mintage combined with Zinc cents";1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201";42;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1959-1982";"Round";"Bronze (95% Copper, 5% Zinc or Tin)";3,11;19;1,3;"Coin alignment &uarr;&darr;";1982;1982;;"Large date; mintage combined with Zinc cents";2;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1983;1983;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1983;1983;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1984;1984;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1984;1984;;;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1985;1985;;;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1986;1986;;;2;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1986;1986;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1987;1987;;;2;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1987;1987;"D";;1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1988;1988;;"Two varieties exist: regular ""G"" and flared ""G"" (initials)";1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1988;1988;;"Two varieties exist: regular ""G"" and flared ""G"" (initials)";2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1988;1988;"D";"Two varieties exist: regular ""G"" and flared ""G"" (initials)";3;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1989;1989;;;3;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1990;1990;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1991;1991;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1991;1991;;;2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1991;1991;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1992;1992;;"Wide ""AM"" in ""AMERICA""";1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1992;1992;;"Wide ""AM"" in ""AMERICA""";2;VERDADEIRO;"VG";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1993;1993;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1993;1993;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1993;1993;"D";;1;VERDADEIRO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1994;1994;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1995;1995;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1995;1995;;;2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1996;1996;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1996;1996;;;2;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1997;1997;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1997;1997;;;3;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1997;1997;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1998;1998;;"Close ""AM"" in ""AMERICA""";1;FALSO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1998;1998;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1999;1999;;"Close ""AM"" in ""AMERICA""";1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1999;1999;;"Close ""AM"" in ""AMERICA""";2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";1999;1999;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2000;2000;;"Close ""AM"" in ""AMERICA""";1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2000;2000;;"Close ""AM"" in ""AMERICA""";1;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2000;2000;"D";;2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2001;2001;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2001;2001;;;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2001;2001;"D";;2;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2002;2002;;;1;FALSO;;;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2002;2002;;;7;VERDADEIRO;"VF";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2003;2003;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2004;2004;;;1;VERDADEIRO;"VG";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2004;2004;"D";;1;FALSO;"G";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2004;2004;"D";;1;VERDADEIRO;"F";;;;
"United States";"United States";"Dollar (1785-date)";0,01;"KM# 201a";43;"1 Cent ""Lincoln Memorial Cent""";"Standard circulation coin";"1982-2008";"Round";"Copper plated zinc";2,5;19,05;1,3;"Coin alignment &uarr;&darr;";2005;2005;;;1;FALSO;;;;;
